area_sqft,bedrooms,bathrooms,floors,age,garage,garden,near_school,location_score,price
3844,3,1,1,17,0,0,0,2,925028
1004,5,5,3,29,0,0,0,2,742364
2484,4,1,2,7,1,0,1,5,904817
5698,5,1,1,30,0,1,0,5,1547513
2618,1,3,3,9,1,1,1,9,984808
2137,4,4,1,29,1,1,1,7,957232
2955,3,3,3,13,0,0,0,8,1132768
5208,1,4,2,18,0,0,0,1,1173862
4826,3,5,3,22,0,0,1,4,1391816
1917,5,5,3,8,0,1,1,7,1148258
2249,3,1,2,28,0,0,0,1,714266
1154,3,1,2,4,1,0,1,4,681422
4969,2,3,3,0,1,1,1,9,1457101
4490,4,3,2,6,0,1,1,2,1250525
1040,1,3,1,1,1,0,0,7,673332
5047,1,2,1,38,0,1,1,9,1255790
5723,5,1,2,5,1,1,0,8,1607785
3403,4,2,3,28,0,0,0,8,1280324
1726,6,4,3,0,1,1,0,5,1052579
4380,4,4,2,24,0,0,1,1,1152334
3901,6,4,3,18,1,0,0,9,1466585
2328,3,5,3,25,0,0,0,7,997104
5194,3,4,3,8,0,0,0,3,1428591
4020,2,5,2,22,1,0,1,1,1169970
2534,3,2,1,2,1,0,0,6,964447
2133,5,5,1,39,1,1,0,3,958549
4970,2,3,1,15,0,1,0,7,1431449
2009,2,2,2,7,0,0,1,8,776233
1838,6,3,3,2,1,1,1,5,1039814
5997,3,5,1,32,0,0,1,9,1654143
5577,5,5,2,15,1,0,1,8,1719539
1514,4,1,2,25,1,0,1,5,685305
2526,2,3,3,17,0,1,0,5,858341
4727,5,1,3,29,0,1,0,1,1258312
4043,2,2,1,22,1,1,0,1,912408
5319,2,1,2,0,1,1,0,4,1335351
3520,3,2,3,10,0,1,1,7,1226412
1891,3,1,3,28,0,1,0,6,726450
1712,6,3,3,9,0,0,0,3,875010
4019,4,5,2,24,0,0,1,2,1246130
4235,2,1,2,14,0,0,1,2,964399
3820,3,1,1,22,1,1,1,8,1146310
4646,3,2,3,6,0,0,1,2,1162575
1357,2,5,2,27,0,0,0,6,709371
4425,2,4,2,25,1,0,0,7,1313272
1829,4,5,3,23,1,0,0,7,970813
2047,5,3,3,26,1,1,1,1,900767
4450,2,1,2,33,1,1,0,8,1211860
5886,3,5,3,26,1,1,0,3,1565488
5010,6,2,1,19,0,0,1,2,1353258
4335,3,3,2,12,1,0,1,7,1323594
430,4,4,2,9,0,0,1,4,689894
3041,1,2,1,17,1,1,0,1,741742
1398,6,5,1,12,1,1,1,1,877973
3567,5,3,2,31,0,0,0,1,1029883
5975,4,4,1,17,0,1,1,6,1657658
745,4,4,2,0,1,1,1,6,826968
997,6,2,3,26,0,0,0,2,750600
2091,5,4,2,22,1,1,0,6,1070665
2876,4,3,3,21,1,0,0,3,1050387
1483,3,2,3,30,0,1,1,1,589457
663,3,4,3,35,0,1,1,6,721667
3800,3,1,3,6,0,1,0,8,1142151
1040,6,4,1,31,1,0,1,8,991074
1706,2,4,1,0,0,1,1,2,756390
1219,3,4,3,11,1,1,0,1,719380
2274,2,5,3,35,1,0,0,4,878713
4871,2,5,1,25,0,1,0,8,1471736
2066,3,2,2,18,0,1,0,2,665789
4886,3,5,2,12,0,0,0,9,1537864
2501,5,1,2,8,1,1,0,8,1111394
4536,5,5,2,8,0,0,0,3,1354307
933,2,3,1,11,0,1,0,7,571556
1489,1,1,2,1,1,0,1,8,664843
3150,5,3,1,9,0,1,1,3,1075562
1440,4,4,2,11,0,1,1,8,963233
3471,5,5,1,27,1,1,0,8,1444842
4567,3,5,2,10,1,1,1,4,1436692
3656,4,5,2,36,0,1,1,9,1404228
2416,6,2,3,8,0,1,1,6,1062103
3040,3,3,1,8,0,0,1,4,1020052
5449,2,2,2,9,0,1,0,1,1272975
1634,4,3,3,6,0,0,0,2,709250
5175,6,3,2,7,1,0,1,2,1463788
476,2,3,1,32,1,1,0,4,510053
5960,1,1,2,29,0,0,0,3,1199525
5973,6,2,1,34,1,1,1,9,1736618
5876,3,4,1,11,1,0,1,2,1476721
5852,1,5,1,0,1,0,1,1,1323641
4928,2,4,2,34,0,1,0,7,1367146
4225,2,1,3,0,1,1,0,8,1193730
2171,1,3,2,21,0,0,1,9,937996
3515,4,4,3,28,1,1,1,1,1176195
5955,1,5,1,4,0,1,0,3,1442141
3739,6,4,1,28,0,0,1,1,1242198
1106,3,4,3,21,0,0,1,1,606554
4492,3,2,2,7,0,1,1,6,1266067
5852,6,5,1,9,1,1,0,1,1650084
1837,1,1,1,3,0,1,1,7,755006
4105,2,2,1,22,0,1,0,9,1140139
932,1,1,1,15,0,0,0,9,610284
2589,3,3,3,6,0,1,1,3,945251
867,4,3,2,34,0,0,0,8,758675
4309,6,1,1,34,0,0,0,9,1444484
4387,5,1,1,15,1,0,1,6,1332714
2764,2,3,2,37,0,1,0,2,766462
1734,3,1,2,4,0,1,0,9,920355
4411,1,5,3,38,1,1,1,5,1179307
2502,1,3,2,18,1,1,0,6,931089
3460,6,1,2,18,0,0,0,1,1138486
2011,3,2,3,29,1,1,1,7,976247
5557,1,2,1,11,0,1,0,4,1216355
2570,6,2,3,5,1,1,0,9,1256413
521,2,1,3,3,1,0,1,7,632602
1805,5,4,2,20,0,1,1,2,882970
2683,2,5,2,35,0,0,1,5,1018328
2825,6,2,2,33,1,1,1,3,1160847
2304,6,3,3,4,1,0,0,1,1057526
3698,5,4,3,9,0,0,1,7,1394965
5332,1,3,1,33,1,0,0,5,1346817
3753,3,3,1,4,1,0,1,2,1067697
5465,5,3,2,0,0,1,1,9,1758895
655,1,2,1,32,0,1,1,7,518026
1001,6,5,2,25,1,1,0,4,885934
5592,2,5,1,23,1,0,0,1,1291729
3219,1,3,1,18,0,1,0,9,1084760
4112,5,5,2,37,1,0,0,1,1326696
4484,5,1,2,14,1,1,0,5,1360190
2813,5,4,3,1,1,1,0,9,1323876
3583,2,4,1,37,0,1,1,2,1005723
3120,3,1,2,29,1,0,1,3,912134
2667,1,3,1,39,0,1,1,7,823887
3276,3,5,3,5,0,0,1,9,1258558
5919,2,5,1,25,1,1,0,7,1656520
614,4,3,2,30,0,0,0,4,564146
4793,4,3,3,4,0,0,0,9,1519433
2396,2,3,2,10,1,1,1,6,866940
2696,2,3,2,33,0,0,0,1,745330
5970,4,3,2,29,0,1,1,8,1711147
4646,4,4,1,15,0,0,1,7,1427325
2973,6,3,3,38,1,0,1,7,1340229
4277,3,1,3,20,1,1,1,6,1218344
5099,5,3,2,26,1,0,0,5,1476552
1576,1,2,2,18,0,1,0,3,478344
2966,1,4,3,21,0,0,0,8,996136
974,2,3,2,2,1,0,0,7,633525
792,1,3,3,3,1,1,1,6,586273
2757,5,4,3,7,0,1,0,9,1226483
4181,6,1,1,16,1,1,1,7,1435008
5985,6,2,3,34,1,0,0,4,1704929
586,4,2,2,35,0,0,1,3,597349
4125,6,2,3,18,0,1,1,9,1543752
896,1,5,1,17,1,0,1,6,581313
3437,1,3,1,5,0,1,1,3,943166
1359,2,3,2,34,0,1,1,1,458189
4625,1,2,1,17,0,0,1,7,1167275
1948,4,2,1,33,1,0,1,6,777263
1104,3,4,2,26,0,1,1,8,798139
3033,1,2,1,17,1,1,1,2,756242
672,3,5,2,20,1,1,1,8,781586
4428,1,5,3,24,1,0,1,6,1296709
5874,4,5,1,23,0,0,0,9,1782880
5762,5,3,1,27,0,1,0,7,1698252
1048,3,2,3,20,1,0,1,2,636757
5959,2,5,3,4,0,1,1,8,1756360
5045,3,4,1,15,0,1,1,8,1466288
652,1,3,1,17,1,1,0,5,468177
1437,2,1,1,12,1,0,0,5,585412
2620,1,5,3,37,0,1,0,7,982552
3411,5,2,1,11,1,1,0,9,1249436
3839,1,3,2,13,1,1,1,6,1102651
1592,6,1,3,1,0,1,1,9,981681
5146,2,5,2,37,1,1,0,4,1346654
5271,6,5,3,39,1,1,0,6,1799818
5425,5,5,2,26,0,1,0,4,1569983
5841,3,4,2,34,0,1,0,3,1556939
2457,1,4,1,34,0,1,1,1,624357
2361,4,5,3,22,1,0,1,5,1024576
1087,3,3,1,18,1,1,0,9,828787
1895,4,4,3,34,1,1,1,1,869274
5202,2,2,1,39,1,1,1,9,1463111
4115,3,5,3,21,1,1,0,8,1351591
4157,5,4,2,31,1,0,1,1,1254283
5392,3,4,2,30,0,1,0,6,1543982
794,4,2,2,37,1,0,0,3,531355
4997,2,1,1,12,1,0,0,5,1207287
5538,6,4,2,34,0,0,1,4,1692881
1279,2,2,3,39,1,1,1,6,616781
5490,5,3,1,13,1,1,1,2,1478800
3466,5,2,2,0,1,1,0,2,1155477
429,5,3,1,5,1,0,0,3,640753
3308,1,3,1,6,1,1,0,2,822395
1614,2,3,3,35,1,1,0,8,842634
4288,2,3,2,33,1,0,1,1,1028894
1340,4,3,2,36,0,1,0,6,800167
3697,5,1,1,14,0,0,1,2,1050112
4293,4,2,3,20,1,0,1,4,1313459
614,2,4,1,10,0,0,0,4,489017
1344,1,5,2,22,1,1,0,6,739530
933,3,2,1,11,1,1,0,8,693293
1827,1,5,3,33,1,1,0,3,672001
5432,1,2,1,37,1,0,1,4,1211519
5683,1,1,3,33,1,0,1,4,1363284
4878,4,3,3,3,0,1,0,7,1571505
3466,3,3,3,10,1,0,1,9,1274960
627,2,2,1,15,0,1,1,4,439163
1017,4,3,3,13,1,1,1,9,917617
5792,3,4,1,23,0,0,0,3,1482629
2021,3,3,1,7,0,1,0,1,637278
5366,5,2,2,27,0,0,0,5,1538739
1826,3,1,2,19,0,0,1,7,869391
5981,1,3,2,15,0,1,0,5,1363211
5266,2,1,1,1,1,0,0,4,1219377
2532,5,4,3,38,0,1,1,2,1008360
2523,4,2,2,34,1,0,0,7,954279
5704,5,2,2,25,1,0,1,4,1502550
3217,5,2,1,6,0,0,0,8,1130795
2672,6,1,2,2,1,1,1,7,1195096
3356,2,1,1,29,1,1,0,3,816902
5605,4,2,3,25,0,1,1,3,1408551
5274,6,1,3,3,0,1,0,2,1487162
594,4,5,1,7,1,1,1,2,676369
5082,4,3,1,33,1,0,0,1,1266876
4180,2,5,1,13,0,1,0,6,1278288
1479,4,3,3,12,0,1,0,2,711890
2206,3,3,3,5,1,1,0,6,1010797
4710,1,4,3,2,1,1,0,9,1381553
1446,1,1,1,15,1,1,0,8,637572
4477,1,3,1,22,1,0,0,5,1107977
1846,4,3,3,19,1,0,0,8,1002717
962,3,5,1,27,1,0,1,8,804779
5565,6,4,2,37,1,0,0,3,1596047
3510,5,3,3,7,0,0,0,9,1416407
3243,4,2,1,30,0,1,1,8,1176584
4819,5,3,2,27,1,1,0,9,1571085
3175,5,3,3,7,0,0,0,4,1209191
2396,2,1,2,38,1,1,0,1,591989
1363,3,5,2,20,0,1,1,6,842073
2080,5,3,3,38,0,0,1,5,924740
5017,2,3,1,1,0,1,0,4,1248215
4809,5,2,1,3,0,1,1,6,1521341
1481,4,1,1,28,1,0,0,1,570583
4433,2,2,2,30,0,1,1,3,1043590
5598,3,5,1,17,0,1,1,2,1475347
2829,6,3,2,27,1,0,1,5,1243088
902,6,1,1,21,1,0,1,6,815123
3718,5,3,1,10,1,0,0,9,1348647
4436,4,4,2,37,1,0,1,1,1185314
1623,4,3,2,34,1,0,1,6,897699
602,5,1,2,11,1,0,0,3,585339
2491,3,5,1,8,0,1,1,9,1076369
489,2,2,3,10,1,0,0,5,468960
1592,4,4,2,15,1,0,0,2,748317
5976,1,1,2,19,1,1,0,6,1375610
4731,5,1,1,22,0,0,0,2,1262185
2596,4,3,1,5,0,1,0,2,913283
3363,6,5,1,18,0,1,1,2,1241567
1435,5,2,2,39,0,0,1,7,890917
5826,3,3,1,10,1,0,1,1,1340166
4853,1,1,3,6,1,1,1,1,1162304
5826,6,3,2,3,1,1,1,2,1698896
2517,3,4,1,7,1,0,0,8,997210
735,1,2,2,5,1,0,0,5,494426
4415,3,2,1,31,0,0,1,2,1030448
2127,2,1,1,8,1,0,0,2,572586
5379,2,4,3,33,1,1,0,4,1413498
4607,6,3,3,0,0,0,0,8,1592839
499,6,3,1,25,0,1,1,9,797430
4891,5,3,2,24,1,0,1,3,1385724
528,2,5,2,35,0,0,0,4,566110
2140,1,1,3,23,0,1,1,5,776794
4873,2,2,1,24,0,1,0,8,1315141
5212,6,1,2,29,0,1,0,5,1463419
4532,2,4,1,12,1,0,1,6,1359275
5312,3,4,2,2,1,0,1,9,1640432
5670,2,5,2,30,1,1,1,7,1510921
2546,4,2,1,21,0,0,1,9,987865
908,4,1,2,9,1,1,1,7,769392
3726,6,1,3,3,1,1,0,8,1428564
2549,4,4,3,14,1,0,1,6,1070688
5052,6,4,3,14,1,1,0,9,1761562
4564,6,5,1,37,1,1,1,9,1595389
3275,5,3,3,8,0,1,1,7,1320882
4043,2,4,1,23,0,0,1,7,1134498
1031,3,1,2,0,1,1,0,5,568888
2474,1,3,3,37,1,0,0,6,815901
5663,5,5,3,12,0,1,0,4,1675847
1229,1,4,1,33,0,0,1,5,614107
1681,5,5,1,8,1,1,1,6,1074702
3616,2,1,3,16,0,1,1,5,972752
5208,2,4,3,38,1,0,1,7,1484081
4759,3,5,1,11,0,1,0,9,1490486
3223,4,5,3,6,0,1,1,7,1257563
2802,5,3,1,37,1,0,1,7,1110897
4857,3,4,3,21,0,0,0,1,1219860
5472,6,5,3,20,0,0,0,9,1781551
1364,4,2,3,21,0,0,1,6,731133
2254,6,5,1,16,1,1,1,2,1082205
5176,5,2,2,16,1,1,0,3,1410085
4661,3,5,2,19,0,1,1,8,1429551
3212,6,2,1,14,1,0,1,4,1168557
4524,3,1,3,13,0,0,1,8,1389481
3451,4,5,3,18,0,1,0,2,1100607
3993,1,3,2,0,1,1,0,3,1123752
1223,5,4,2,30,0,1,1,2,738802
3072,5,3,1,35,1,1,1,8,1241380
5733,1,2,3,25,0,0,0,8,1380651
2216,6,2,1,31,1,1,0,2,897068
2156,3,5,3,36,1,1,0,2,933061
4365,5,3,1,31,0,0,1,8,1381641
4539,4,5,1,35,0,1,1,8,1457145
4726,4,1,2,6,1,0,0,2,1231480
5406,4,4,2,39,1,0,1,2,1442578
4046,4,5,1,21,1,1,0,1,1187200
2581,3,3,1,25,1,1,0,7,972173
2506,2,1,3,14,0,1,0,5,789958
2499,1,3,2,27,1,1,0,6,814534
1404,6,2,1,32,0,1,1,5,861120
1651,4,4,2,16,1,0,0,1,696977
5912,4,4,3,37,1,0,0,1,1543013
5609,6,1,3,18,0,1,0,8,1759910
688,6,3,3,30,0,1,1,8,838033
947,4,5,3,31,1,0,0,3,693463
4571,1,3,3,15,0,1,0,1,1138968
4250,4,1,3,19,0,1,1,2,1190803
3314,1,3,1,20,0,1,1,4,938900
3362,6,1,1,19,1,1,0,2,1057514
2315,1,3,3,34,0,0,0,9,878525
2053,3,1,3,39,1,1,1,5,830822
2142,6,4,2,27,1,1,1,5,1127644
1225,1,2,2,9,0,1,0,1,357425
1755,4,5,3,3,0,1,1,8,1029370
5643,3,2,2,13,0,1,1,5,1521371
4511,1,5,2,26,0,1,1,8,1311067
1834,3,1,2,2,1,0,1,2,761333
2733,2,5,2,21,1,0,0,8,995423
4457,6,3,2,28,1,0,0,5,1456564
672,4,1,3,19,0,0,1,9,785182
4009,4,4,1,21,0,1,1,1,1185075
2341,3,5,2,39,0,1,1,9,1150787
920,4,4,3,20,1,1,1,7,910687
1588,3,5,1,33,0,0,1,5,737191
3762,5,3,1,10,0,1,1,3,1245528
5473,4,1,3,17,0,1,1,7,1557131
3430,6,5,3,6,1,1,0,6,1429352
2974,5,3,3,12,0,1,1,2,1163195
5460,4,3,2,6,0,1,0,2,1472731
2161,6,1,2,18,1,0,1,9,1111240
1859,4,3,1,29,1,1,0,8,893300
2128,2,1,2,3,1,0,1,3,644979
759,5,3,1,6,1,0,1,1,602064
5037,3,3,2,4,1,1,0,8,1533391
615,5,5,3,14,0,1,0,9,926192
1919,2,2,2,4,1,1,0,1,566096
3154,3,5,2,12,1,1,0,9,1214653
4632,2,1,3,25,1,1,1,9,1341272
5485,2,2,1,28,0,0,1,6,1372523
5503,6,2,2,6,0,1,0,6,1637152
3461,2,3,1,38,0,0,1,8,1075179
2181,1,2,2,20,0,0,1,7,692818
5958,6,4,3,16,0,1,0,8,1866804
3594,5,4,3,23,1,0,0,6,1408950
2951,4,5,1,35,0,0,0,7,1151112
4706,6,1,2,14,1,0,0,2,1316480
493,3,4,3,22,1,1,0,7,772521
2433,1,4,1,8,1,0,1,3,783406
4559,5,4,2,13,1,1,0,2,1326065
2174,1,4,1,9,1,1,0,2,672450
4210,3,4,2,19,1,1,0,5,1245281
1694,6,2,1,12,0,1,1,7,1023445
4806,3,3,2,28,1,1,1,3,1322106
4555,2,2,1,36,1,0,0,3,1075534
1475,6,5,3,26,1,0,1,6,1079388
5057,4,3,1,25,1,0,1,9,1524034
5762,6,5,3,27,1,0,0,2,1689236
1606,3,4,3,4,0,0,0,2,733196
1063,1,1,3,7,0,1,0,1,349356
3809,6,3,1,31,0,0,1,9,1343670
1885,5,5,2,15,0,1,1,3,919909
2301,2,4,2,29,0,0,1,2,682593
5857,3,3,1,25,1,0,0,6,1595315
1643,3,3,1,19,1,0,1,1,619706
3715,6,4,3,10,1,0,0,7,1414046
3717,4,4,2,3,1,1,0,3,1258523
2556,3,1,2,27,0,1,0,7,995295
931,4,3,3,24,0,0,1,3,589269
502,3,2,2,13,0,0,1,8,612734
2699,4,4,2,25,0,0,1,3,1058916
5420,2,1,3,12,1,1,1,9,1455665
4847,3,5,1,7,1,1,1,8,1510856
1884,1,3,3,33,0,0,1,1,612917
662,4,4,3,39,1,0,0,2,585797
4000,3,1,1,21,1,1,0,5,1162447
1870,2,2,1,7,0,0,0,6,699205
572,2,3,1,39,0,0,0,7,536039
3012,2,3,1,14,0,1,1,2,892957
2160,2,2,1,21,0,0,0,5,714998
4287,4,1,1,21,0,1,0,7,1297385
2554,2,3,2,3,0,0,1,8,935692
3536,1,2,1,10,1,0,0,4,915792
3948,2,1,1,26,1,1,0,5,1045202
5324,4,4,3,39,0,1,0,9,1708154
3505,6,2,2,31,0,0,0,3,1145262
3945,4,2,3,2,0,0,1,6,1231708
4226,4,2,2,25,0,0,1,6,1213089
4732,5,2,3,25,1,1,1,1,1279764
4745,4,1,1,34,1,1,1,4,1257661
4076,1,3,3,29,1,1,1,2,1048860
3810,4,3,3,9,0,0,0,6,1353326
1516,4,1,1,38,1,0,1,6,744586
1241,2,1,3,31,0,0,1,5,563756
3971,3,1,2,16,1,0,0,8,1200532
5292,5,1,2,22,1,0,0,5,1513686
3901,6,4,3,28,1,0,1,4,1470230
1718,3,5,2,28,1,0,1,6,880405
4697,4,4,2,36,0,1,1,5,1346856
3141,5,5,3,34,0,0,0,9,1331372
3797,3,2,3,11,1,0,1,9,1288560
1819,1,3,1,15,0,0,1,8,783191
2101,3,3,3,34,1,0,0,7,944735
4077,4,1,3,25,0,0,0,1,1099144
4072,4,5,2,30,0,1,0,8,1375473
3442,6,1,2,30,0,0,0,8,1224022
4831,3,2,2,38,0,0,1,1,1225881
3430,3,5,1,0,0,0,1,2,1058588
4048,1,3,1,24,0,1,0,4,1033485
5484,3,5,1,25,1,1,0,3,1387530
782,4,2,2,0,1,0,1,5,619834
2158,2,2,2,34,0,0,1,6,708435
3489,4,5,2,13,0,1,0,4,1235964
3727,3,3,2,3,1,0,0,7,1220187
515,1,2,3,22,0,0,1,7,559338
2950,6,4,1,33,0,1,1,2,1121033
5830,2,3,3,26,0,0,0,2,1325552
3677,4,5,3,11,1,1,1,6,1287581
3710,5,4,1,20,0,0,1,2,1111636
1439,4,2,2,33,0,0,1,8,760569
3478,3,2,2,34,1,1,1,5,1101802
782,3,2,3,4,1,1,1,8,698762
4357,4,5,1,37,1,1,0,7,1378616
1116,6,3,1,21,1,1,1,1,718984
4634,3,4,2,21,0,1,0,8,1354002
3619,6,5,2,21,1,1,1,1,1249836
4231,1,1,2,22,1,1,1,2,1043114
2861,6,1,2,13,0,0,1,3,997593
1590,4,1,3,16,1,1,1,7,812155
5582,6,4,3,6,0,0,1,8,1830043
513,1,5,1,3,1,0,0,1,474276
3789,1,5,1,15,1,0,1,7,1195147
1592,5,5,2,5,0,1,1,1,878580
2395,2,1,2,5,0,0,1,7,771509
4665,1,5,2,10,0,1,1,7,1376292
5868,4,5,3,12,1,1,0,6,1808193
3934,3,4,1,18,1,1,0,9,1282849
402,5,1,1,5,0,0,1,8,735928
3989,6,3,3,22,0,1,1,9,1506162
703,3,2,3,28,1,0,1,1,427837
3996,4,3,1,13,0,1,0,7,1308696
5156,3,2,2,2,0,0,0,9,1503865
4842,2,2,2,2,1,0,1,6,1375548
2884,3,2,2,34,1,0,0,8,1061208
680,3,3,2,7,1,0,1,6,639122
3722,6,3,3,23,0,0,0,3,1201902
4866,5,5,3,0,1,1,1,3,1510835
1761,6,2,2,23,1,0,0,2,808169
5571,4,2,1,39,1,1,0,7,1535162
3477,3,1,2,21,1,0,1,4,966230
4934,6,5,3,18,1,0,0,5,1614950
1489,6,1,3,17,0,0,0,4,787416
3170,1,4,1,13,0,1,0,9,1021198
1449,6,5,2,12,1,0,1,1,893105
5939,1,3,2,1,0,0,0,4,1377167
5771,5,1,2,20,1,0,0,4,1480968
1244,4,5,2,33,1,0,0,3,751858
2727,6,3,2,37,1,0,1,7,1253751
624,3,3,1,24,1,0,1,8,664347
3270,6,1,1,14,1,1,1,6,1288326
2673,3,3,2,38,0,1,0,4,909190
2644,3,1,3,5,1,0,1,6,969861
1317,4,1,2,23,1,0,0,8,852066
1334,1,2,1,25,0,0,1,1,457707
1907,6,4,2,34,1,1,1,7,1132773
1279,1,5,1,7,1,1,0,8,767971
843,4,2,2,38,1,1,0,2,538395
2146,5,1,2,9,1,1,1,2,808502
3831,3,4,1,2,0,0,0,1,1004188
581,4,2,1,25,1,1,1,2,468471
1775,2,3,3,35,1,0,1,6,724241
3823,1,5,2,5,0,1,1,4,1183524
2660,4,1,3,1,1,1,0,1,921558
4356,3,3,3,37,1,0,0,6,1282439
5628,1,1,2,17,0,1,1,6,1377534
5800,5,3,2,23,1,1,0,9,1815618
2164,4,2,2,35,1,1,0,5,825380
3707,2,5,3,27,0,0,1,8,1277798
1224,3,3,2,3,1,0,0,3,679044
5330,2,5,1,27,0,1,1,6,1495660
3743,2,4,2,12,1,1,1,4,1174406
4939,2,1,3,32,0,1,0,9,1408549
4554,2,5,2,17,0,0,0,9,1410864
4125,4,3,1,39,1,0,0,4,1203649
2574,5,4,2,28,1,1,0,2,997100
3370,3,3,3,39,0,0,0,5,1134452
3943,3,2,3,34,1,0,0,2,1149471
5296,3,1,3,8,0,1,1,2,1390536
5033,1,1,3,13,1,0,1,6,1209522
4522,6,4,3,15,0,1,0,7,1674909
4600,2,3,1,30,1,0,1,2,1119762
2777,6,5,1,24,0,0,0,4,1131744
3580,4,3,2,35,0,1,0,6,1171838
2789,4,4,1,32,1,0,0,7,1076474
1717,4,2,1,22,0,1,0,6,735102
761,3,3,1,34,0,0,0,2,540832
3994,5,4,3,34,0,1,1,6,1457625
1642,5,4,2,28,1,0,0,5,933819
503,1,1,2,2,1,1,0,5,365897
5232,4,4,3,16,1,0,1,2,1481850
782,1,2,1,19,1,0,1,2,418514
5899,1,3,1,20,1,1,1,9,1524078
3165,4,4,1,20,0,0,0,4,1141417
2589,1,4,1,27,0,1,0,9,883807
2147,3,1,1,29,1,0,1,3,644924
3412,3,4,1,7,0,0,1,9,1245137
5566,3,1,3,11,1,1,0,5,1435774
5561,1,2,1,22,1,1,1,5,1396528
3509,3,1,3,12,1,1,0,9,1222520
4234,5,3,3,37,1,1,1,5,1424360
3272,2,4,3,28,0,1,1,3,928255
2225,5,3,3,28,0,1,1,7,1083466
4606,4,4,3,19,1,1,1,1,1411241
1302,3,1,1,14,0,0,1,2,551477
5385,2,2,3,0,1,0,1,7,1499164
2626,2,3,1,10,1,1,1,4,929933
1874,2,2,1,19,0,1,0,8,721954
3597,6,1,2,39,1,0,1,9,1423928
1233,5,5,3,9,1,0,0,4,966802
3150,2,3,1,31,1,1,0,7,977434
2190,5,2,1,2,1,1,0,8,999798
5148,2,2,2,31,0,1,1,6,1333904
3871,6,1,3,3,1,0,0,9,1508847
5522,5,1,3,2,0,1,0,1,1497241
3242,1,4,1,19,1,1,1,5,990035
4664,2,1,3,6,0,0,0,8,1278715
5302,5,4,3,37,0,0,1,1,1516748
1286,5,3,1,25,1,0,1,6,860333
892,1,5,3,14,0,1,1,5,687865
4140,3,5,1,17,1,0,1,4,1319964
2637,5,3,2,32,1,1,1,3,1092942
1316,2,2,1,19,1,0,1,6,667434
2972,5,5,2,19,1,1,0,1,1102439
1128,6,1,1,4,1,0,0,2,708136
4230,4,1,1,21,0,0,1,2,1174459
4361,3,2,3,30,0,1,1,9,1326685
951,6,1,2,39,1,1,1,3,635970
2060,4,3,1,15,0,0,1,4,866395
1045,2,1,2,7,0,1,0,7,568958
4484,3,2,1,14,0,0,1,4,1213632
4457,4,4,1,26,0,1,1,1,1262276
3876,4,4,2,24,1,1,0,9,1470087
411,3,5,3,0,1,1,0,8,762033
1109,2,4,3,19,0,1,0,1,492919
687,5,3,2,13,0,1,0,1,579810
1322,2,4,2,15,0,0,1,7,793427
4462,4,2,3,7,1,1,0,7,1424557
5101,3,1,1,2,0,0,0,6,1385024
3310,1,2,2,22,0,1,0,1,763092
4013,3,2,3,3,1,1,0,2,1213728
1712,1,5,3,32,0,0,1,2,611074
3164,1,1,2,21,1,1,1,8,1050318
2948,6,5,1,37,1,1,1,7,1222764
1674,6,1,3,35,1,0,1,6,995009
1872,2,4,2,32,1,0,1,5,708609
2216,4,5,2,36,0,0,1,9,1098749
5578,5,4,2,9,1,1,0,8,1681236
1293,1,2,3,5,1,1,1,6,735276
5425,6,3,1,25,1,0,1,6,1656886
408,1,3,3,36,1,1,1,6,515278
3442,6,3,2,5,1,0,1,6,1274367
1883,5,4,1,36,1,0,0,3,926498
2946,4,1,1,34,0,1,0,2,825961
5860,5,1,2,21,0,1,0,4,1568637
1340,3,5,2,16,0,0,1,7,798312
5387,2,3,2,6,0,1,1,5,1405269
1052,4,4,3,3,0,1,1,6,910836
2321,6,2,2,8,0,1,1,5,1013101
1522,4,4,3,28,0,0,1,3,743767
5137,6,3,3,13,1,0,0,1,1487580
4942,4,1,3,20,0,1,1,8,1465823
2103,2,3,3,30,0,1,0,7,916517
3937,4,2,3,29,0,1,0,4,1120320
1393,4,5,2,18,1,1,1,3,753550
2239,2,5,2,22,0,1,1,5,883562
4863,2,4,1,12,0,0,1,7,1422157
2138,1,3,3,34,1,1,0,6,823125
3373,3,5,3,36,0,1,0,4,1087847
2832,5,3,2,1,0,0,1,6,1169303
4125,1,3,2,26,0,1,1,5,1060934
4845,4,3,2,18,1,0,1,3,1349088
5444,1,4,3,19,0,1,0,7,1511794
1913,5,1,3,2,1,1,1,3,869725
2480,1,2,1,2,1,0,0,5,740370
5573,1,3,3,31,0,0,0,2,1236927
2519,4,4,2,3,1,0,0,1,859028
4812,3,5,3,38,0,1,0,7,1503720
1727,6,5,1,21,1,0,0,6,1036752
3219,6,2,2,15,0,0,1,4,1140850
5480,4,2,2,36,0,1,0,2,1324082
771,5,5,2,37,1,0,0,6,846474
5659,2,1,1,27,0,0,1,8,1365029
887,1,4,2,3,0,0,1,5,561576
1050,4,2,2,6,0,1,0,9,865994
5484,2,2,1,13,0,0,0,8,1460053
5399,6,1,1,14,1,0,1,1,1462546
2491,2,4,3,13,0,1,0,7,923193
5466,1,3,1,14,0,0,1,1,1274957
1774,1,1,1,0,1,1,1,4,539243
4080,5,3,3,32,0,0,1,5,1282043
1392,6,4,3,18,1,0,1,1,928536
4600,1,1,3,24,0,0,1,6,1214475
4566,1,3,2,19,1,0,0,1,1124876
